id	name	type	team	initiationDate	finalisationDate	finalStatus
1000746	Context-1000746	mountain cycling	Team-63	2003-02-23		
1000730	Context-1000730	dancing	Team-32	2006-07-13		
1000732	Context-1000732	polo	Team-89	2002-01-16		
1000731	Context-1000731	lacrosse	Team-11	2007-08-21		
1000738	Context-1000738	polo	Team-28	2001-05-23		
1000737	Context-1000737	rugby union	Team-43	2012-08-21		
1000739	Context-1000739	chariot racing	Team-94	2012-11-10		
1000734	Context-1000734	kayak	Team-40	2006-08-08		
1000733	Context-1000733	racquets	Team-85	2005-12-06		
1000736	Context-1000736	volleyball (indoor)	Team-52	2011-12-15		
1000735	Context-1000735	synchronized swimming	Team-36	2017-11-17		
1000763	Context-1000763	baseball	Team-39	2003-07-18		
1000762	Context-1000762	polo	Team-93	2004-01-10		
1000765	Context-1000765	canoe	Team-8	2014-09-09		
1000764	Context-1000764	volleyball (indoor)	Team-52	2010-07-25		
1000761	Context-1000761	synchronized swimming	Team-18	2000-12-06		
1000760	Context-1000760	karate	Team-85	2010-08-25		
1000767	Context-1000767	netball	Team-2	2015-03-24		
1000766	Context-1000766	roller sport	Team-32	2010-11-20		
1000769	Context-1000769	bowling	Team-56	2013-08-24		
1000768	Context-1000768	volleyball (indoor)	Team-70	2013-10-05		
1000752	Context-1000752	climbing	Team-74	2001-06-15		
1000751	Context-1000751	obstacle race for swimming	Team-53	1999-11-05		
1000754	Context-1000754	croquet	Team-37	2000-03-06		
1000753	Context-1000753	shooting	Team-83	2014-07-16		
1000750	Context-1000750	golf	Team-62	2002-07-16		
1000759	Context-1000759	shooting	Team-17	2005-07-23		
1000756	Context-1000756	triathlon	Team-10	2013-01-21		
1000755	Context-1000755	taekwondo	Team-62	2005-02-11		
1000758	Context-1000758	track and field	Team-42	2005-06-17		
1000757	Context-1000757	equestrian	Team-97	2001-04-08		
1006925	Context-1006925	underwater swimming	Team-86	2004-09-27		
1006924	Context-1006924	synchronized swimming	Team-3	1999-10-22		
1006923	Context-1006923	weightlifting	Team-34	2014-08-10		
1006922	Context-1006922	racquets	Team-86	2010-12-18		
1006921	Context-1006921	golf	Team-95	2013-04-17		
1006920	Context-1006920	squash	Team-22	2008-01-22		
1006929	Context-1006929	swimming	Team-72	2013-06-23		
1006928	Context-1006928	croquet	Team-90	2017-05-16		
1006927	Context-1006927	field hockey	Team-22	2009-04-02		
1006926	Context-1006926	cricket	Team-58	2008-10-24		
1009199	Context-1009199	weightlifting	Team-5	2006-10-06		
1009198	Context-1009198	golf	Team-44	2006-03-22		
1009191	Context-1009191	karate	Team-34	2001-08-12		
1009190	Context-1009190	handball	Team-72	2003-08-02		
1009193	Context-1009193	plunge for distance	Team-40	2004-07-11		
1009192	Context-1009192	shooting	Team-59	2003-12-17		
1009195	Context-1009195	tug-of-war	Team-77	2015-10-01		
1009194	Context-1009194	chariot racing	Team-88	2000-03-03		
1009197	Context-1009197	karate	Team-75	2010-03-22		
1009196	Context-1009196	fencing	Team-63	2009-12-06		
1006914	Context-1006914	boxing	Team-51	2010-11-04		
1006913	Context-1006913	basketball	Team-81	2006-06-25		
1006912	Context-1006912	beach volleyball	Team-2	2014-04-08		
1006911	Context-1006911	archery	Team-2	2001-05-12		
1006910	Context-1006910	netball	Team-87	2015-12-05		
1006919	Context-1006919	swimming	Team-27	1999-05-09		
1006918	Context-1006918	rugby 7s	Team-96	2000-03-15		
1006917	Context-1006917	equestrian	Team-33	2017-06-03		
1006916	Context-1006916	lacrosse	Team-74	2017-09-02		
1006915	Context-1006915	boxing	Team-14	2011-10-08		
1009188	Context-1009188	mountain cycling	Team-46	1999-05-11		
1009187	Context-1009187	gymnastics	Team-27	2001-07-13		
1009189	Context-1009189	cricket	Team-26	2002-04-11		
1009180	Context-1009180	climbing	Team-84	1998-07-03		
1009182	Context-1009182	diving	Team-84	2014-07-13		
1009181	Context-1009181	tug-of-war	Team-88	2004-11-24		
1009184	Context-1009184	badminton	Team-93	2001-05-16		
1009183	Context-1009183	baseball	Team-95	2010-10-15		
1009186	Context-1009186	jeu de paume	Team-69	2001-08-21		
1009185	Context-1009185	handball	Team-91	2006-04-14		
1005616	Context-1005616	surfing	Team-65	2000-02-20		
1006947	Context-1006947	diving	Team-93	2006-07-05		
1005615	Context-1005615	sailing	Team-24	2006-11-05		
1006946	Context-1006946	underwater swimming	Team-98	2000-08-18		
1005614	Context-1005614	pankration	Team-95	2000-07-01		
1006945	Context-1006945	shooting	Team-85	2001-09-22		
1005613	Context-1005613	taekwondo	Team-87	1998-01-20		
1006944	Context-1006944	squash	Team-24	2014-07-14		
1005612	Context-1005612	swimming	Team-45	2004-11-14		
1006943	Context-1006943	croquet	Team-41	2017-12-03		
1005611	Context-1005611	wrestling	Team-79	2004-04-01		
1006942	Context-1006942	field hockey	Team-35	2003-12-25		
1005610	Context-1005610	softball	Team-88	2011-08-11		
1006941	Context-1006941	kayak	Team-50	2001-05-13		
1006940	Context-1006940	judo	Team-52	2009-04-18		
1005619	Context-1005619	mountain cycling	Team-39	2013-12-09		
1005618	Context-1005618	racquets	Team-76	2006-12-25		
1006949	Context-1006949	boxing	Team-96	2012-07-10		
1005617	Context-1005617	rowing	Team-68	2001-11-27		
1006948	Context-1006948	track and field	Team-11	1998-05-08		
1005605	Context-1005605	croquet	Team-26	2004-11-27		
1006936	Context-1006936	plunge for distance	Team-17	2008-05-10		
1005604	Context-1005604	badminton	Team-11	2015-04-02		
1006935	Context-1006935	roller sport	Team-53	2009-07-06		
1005603	Context-1005603	wushu	Team-79	2003-02-15		
1006934	Context-1006934	pentathlon	Team-11	2010-10-06		
1005602	Context-1005602	tennis	Team-17	2004-06-01		
1006933	Context-1006933	rugby union	Team-59	1999-10-06		
1005601	Context-1005601	pentathlon	Team-51	1998-12-26		
1006932	Context-1006932	table tennis	Team-73	2012-07-18		
1005600	Context-1005600	handball	Team-6	2002-04-26		
1006931	Context-1006931	lacrosse	Team-71	2004-04-06		
1006930	Context-1006930	softball	Team-59	2012-08-23		
1005609	Context-1005609	rowing	Team-15	2015-09-04		
1005608	Context-1005608	basketball	Team-73	2013-09-06		
1006939	Context-1006939	rugby union	Team-98	1998-10-24		
1005607	Context-1005607	jeu de paume	Team-22	2009-01-15		
1006938	Context-1006938	obstacle race for swimming	Team-91	2008-01-17		
1005606	Context-1005606	soccer	Team-95	2004-07-14		
1006937	Context-1006937	water polo	Team-17	2001-01-11		
1009155	Context-1009155	chariot racing	Team-53	2008-08-10		
1009154	Context-1009154	weightlifting	Team-10	2009-04-25		
1009157	Context-1009157	plunge for distance	Team-12	2006-09-12		
1009156	Context-1009156	chariot racing	Team-41	2012-05-06		
1009159	Context-1009159	road cycling	Team-49	2009-04-08		
1009158	Context-1009158	diving	Team-50	2010-03-25		
1009151	Context-1009151	dancing	Team-18	2005-08-04		
1009150	Context-1009150	rugby union	Team-21	2013-12-04		
1009153	Context-1009153	water polo	Team-88	2003-07-20		
1009152	Context-1009152	pentathlon	Team-3	2008-12-15		
1009144	Context-1009144	water polo	Team-44	2009-02-22		
1009143	Context-1009143	boxing	Team-7	2006-09-27		
1009146	Context-1009146	road cycling	Team-65	1999-03-09		
1009145	Context-1009145	cricket	Team-42	2009-05-05		
1009148	Context-1009148	mountain cycling	Team-89	1999-12-18		
1009147	Context-1009147	racquets	Team-6	2004-02-22		
1009149	Context-1009149	rowing	Team-97	2000-08-16		
1009140	Context-1009140	wushu	Team-69	2003-01-20		
1009142	Context-1009142	boxing	Team-32	2010-12-28		
1009141	Context-1009141	canoe	Team-3	2007-08-14		
1006903	Context-1006903	triathlon	Team-84	2017-05-13		
1006902	Context-1006902	wrestling	Team-25	2009-02-22		
1006901	Context-1006901	racquets	Team-11	2004-09-01		
1006900	Context-1006900	soccer	Team-93	2014-09-24		
1006909	Context-1006909	roller sport	Team-1	2008-02-23		
1006908	Context-1006908	canoe	Team-53	2007-08-18		
1006907	Context-1006907	wushu	Team-70	2005-01-21		
1006906	Context-1006906	pankration	Team-25	1998-12-19		
1006905	Context-1006905	field hockey	Team-2	2007-06-13		
1006904	Context-1006904	motor boating	Team-97	2003-04-05		
1009177	Context-1009177	wrestling	Team-45	2013-09-12		
1009176	Context-1009176	netball	Team-14	2010-11-17		
1009179	Context-1009179	weightlifting	Team-27	2017-08-13		
1009178	Context-1009178	water polo	Team-85	2013-09-16		
1009171	Context-1009171	tennis	Team-24	2011-10-24		
1009170	Context-1009170	table tennis	Team-91	2015-01-20		
1009173	Context-1009173	volleyball (indoor)	Team-53	2002-03-19		
1009172	Context-1009172	track cycling	Team-74	2003-12-13		
1009175	Context-1009175	wakeboard	Team-30	2001-12-21		
1009174	Context-1009174	climbing	Team-15	2002-10-19		
1009166	Context-1009166	pankration	Team-32	1999-10-27		
1009165	Context-1009165	softball	Team-72	2013-10-17		
1009168	Context-1009168	field hockey	Team-71	2001-07-07		
1009167	Context-1009167	beach volleyball	Team-42	2006-02-15		
1009169	Context-1009169	karate	Team-44	2012-06-09		
1009160	Context-1009160	volleyball (indoor)	Team-6	1999-02-09		
1009162	Context-1009162	golf	Team-14	2006-09-25		
1009161	Context-1009161	mountain cycling	Team-2	2007-04-16		
1009164	Context-1009164	motor boating	Team-30	2007-05-16		
1009163	Context-1009163	bowling	Team-50	2002-07-17		
1003019	Context-1003019	boxing	Team-77	2003-10-18		
1003017	Context-1003017	taekwondo	Team-81	2016-10-06		
1004348	Context-1004348	taekwondo	Team-34	2004-11-21		
1003018	Context-1003018	shooting	Team-56	2002-11-09		
1004349	Context-1004349	kayak	Team-82	2010-12-19		
1005679	Context-1005679	volleyball (indoor)	Team-49	2013-06-19		
1003015	Context-1003015	baseball	Team-17	2012-11-07		
1004346	Context-1004346	gymnastics	Team-66	2011-05-20		
1005678	Context-1005678	field hockey	Team-56	2000-05-17		
1003016	Context-1003016	wushu	Team-3	2017-03-18		
1004347	Context-1004347	rowing	Team-51	2013-03-25		
1005677	Context-1005677	croquet	Team-98	2015-04-24		
1003013	Context-1003013	handball	Team-27	1999-05-21		
1004344	Context-1004344	volleyball (indoor)	Team-87	2009-06-17		
1005676	Context-1005676	boxing	Team-46	2012-06-23		
1003014	Context-1003014	mountain cycling	Team-44	2004-04-21		
1004345	Context-1004345	taekwondo	Team-34	2005-10-03		
1005675	Context-1005675	table tennis	Team-12	2017-06-13		
1003011	Context-1003011	baseball	Team-16	2000-10-25		
1004342	Context-1004342	dancing	Team-57	2000-12-24		
1005674	Context-1005674	water polo	Team-74	2015-01-22		
1003012	Context-1003012	badminton	Team-21	2014-06-13		
1004343	Context-1004343	triathlon	Team-74	2007-01-24		
1005673	Context-1005673	gymnastics	Team-94	2017-08-22		
1004340	Context-1004340	judo	Team-57	2011-10-23		
1005672	Context-1005672	lacrosse	Team-42	2003-11-04		
1003010	Context-1003010	squash	Team-79	2014-03-04		
1004341	Context-1004341	rowing	Team-84	2007-06-18		
1005671	Context-1005671	golf	Team-74	2014-12-28		
1005670	Context-1005670	equestrian	Team-66	2009-06-18		
1003008	Context-1003008	jeu de paume	Team-60	2014-10-20		
1004339	Context-1004339	polo	Team-17	2009-05-16		
1003009	Context-1003009	handball	Team-78	2007-08-15		
1003006	Context-1003006	tug-of-war	Team-17	2004-10-07		
1004337	Context-1004337	sailing	Team-96	2006-03-14		
1005669	Context-1005669	croquet	Team-75	1999-06-24		
1003007	Context-1003007	dancing	Team-92	1998-10-28		
1004338	Context-1004338	archery	Team-78	2000-06-25		
1005668	Context-1005668	track and field	Team-81	2014-03-19		
1006999	Context-1006999	fencing	Team-74	2009-01-14		
1003004	Context-1003004	fencing	Team-55	2006-07-16		
1004335	Context-1004335	taekwondo	Team-69	1998-10-14		
1005667	Context-1005667	climbing	Team-33	2010-10-25		
1006998	Context-1006998	netball	Team-17	2001-08-07		
1003005	Context-1003005	netball	Team-96	2014-12-10		
1004336	Context-1004336	pentathlon	Team-79	2001-10-22		
1005666	Context-1005666	table tennis	Team-83	2012-12-25		
1006997	Context-1006997	diving	Team-9	2015-08-25		
1003002	Context-1003002	chariot racing	Team-47	2016-08-20		
1004333	Context-1004333	water polo	Team-20	2005-10-07		
1005665	Context-1005665	swimming	Team-19	2015-09-26		
1006996	Context-1006996	dancing	Team-25	2005-10-27		
1003003	Context-1003003	volleyball (indoor)	Team-78	2006-04-11		
1004334	Context-1004334	synchronized swimming	Team-61	2016-03-21		
1005664	Context-1005664	racquets	Team-72	1998-04-15		
1006995	Context-1006995	swimming	Team-26	2010-01-04		
1003000	Context-1003000	pentathlon	Team-26	2004-10-02		
1004331	Context-1004331	roller sport	Team-69	2008-06-04		
1005663	Context-1005663	tug-of-war	Team-27	2007-07-16		
1006994	Context-1006994	tennis	Team-16	2010-02-05		
1003001	Context-1003001	underwater swimming	Team-90	2015-06-21		
1004332	Context-1004332	softball	Team-29	2005-11-09		
1005662	Context-1005662	karate	Team-90	1998-07-03		
1006993	Context-1006993	cricket	Team-11	2008-04-01		
1005661	Context-1005661	tennis	Team-24	2003-05-18		
1006992	Context-1006992	croquet	Team-21	2002-11-19		
1004330	Context-1004330	netball	Team-85	2016-01-03		
1005660	Context-1005660	tennis	Team-68	2003-11-10		
1006991	Context-1006991	wrestling	Team-41	2006-01-08		
1006990	Context-1006990	climbing	Team-14	1999-12-06		
1003039	Context-1003039	rugby union	Team-91	2009-07-13		
1003037	Context-1003037	field hockey	Team-24	2012-05-04		
1004368	Context-1004368	bowling	Team-44	2014-01-26		
1003038	Context-1003038	motor boating	Team-34	2011-04-06		
1004369	Context-1004369	rowing	Team-2	2008-02-04		
1005699	Context-1005699	fencing	Team-9	2016-11-04		
1003035	Context-1003035	croquet	Team-61	2002-12-24		
1004366	Context-1004366	tennis	Team-93	2014-08-11		
1005698	Context-1005698	obstacle race for swimming	Team-89	2017-06-25		
1003036	Context-1003036	canoe	Team-23	2003-08-27		
1004367	Context-1004367	tennis	Team-27	2001-04-08		
1005697	Context-1005697	water polo	Team-79	1998-09-07		
1003033	Context-1003033	taekwondo	Team-29	2012-04-23		
1004364	Context-1004364	pentathlon	Team-47	2004-06-22		
1005696	Context-1005696	jeu de paume	Team-59	2015-04-12		
1003034	Context-1003034	underwater swimming	Team-94	2000-12-09		
1004365	Context-1004365	soccer	Team-52	2014-09-19		
1005695	Context-1005695	croquet	Team-66	2017-06-07		
1003031	Context-1003031	volleyball (indoor)	Team-72	2007-07-20		
1004362	Context-1004362	handball	Team-89	2001-08-18		
1005694	Context-1005694	surfing	Team-15	2003-01-05		
1003032	Context-1003032	croquet	Team-6	1999-01-27		
1004363	Context-1004363	motor boating	Team-51	2007-10-16		
1005693	Context-1005693	racquets	Team-65	2014-09-10		
1004360	Context-1004360	field hockey	Team-72	1998-08-28		
1005692	Context-1005692	dancing	Team-32	2011-01-01		
1003030	Context-1003030	rowing	Team-64	2000-12-19		
1004361	Context-1004361	climbing	Team-57	2007-02-17		
1005691	Context-1005691	fencing	Team-76	2005-03-28		
1005690	Context-1005690	archery	Team-62	2001-03-23		
1003028	Context-1003028	rugby union	Team-45	2000-10-09		
1004359	Context-1004359	gymnastics	Team-3	2007-04-04		
1003029	Context-1003029	road cycling	Team-43	2001-04-20		
1003026	Context-1003026	pentathlon	Team-27	2003-05-17		
1004357	Context-1004357	volleyball (indoor)	Team-48	2007-04-11		
1005689	Context-1005689	sailing	Team-97	2001-06-08		
1003027	Context-1003027	kayak	Team-95	1999-05-12		
1004358	Context-1004358	volleyball (indoor)	Team-41	2009-12-20		
1005688	Context-1005688	croquet	Team-21	2010-11-02		
1003024	Context-1003024	boxing	Team-13	2006-11-09		
1004355	Context-1004355	surfing	Team-12	2002-06-01		
1005687	Context-1005687	mountain cycling	Team-93	1999-02-01		
1003025	Context-1003025	judo	Team-52	2014-01-21		
1004356	Context-1004356	golf	Team-38	2014-03-28		
1005686	Context-1005686	pankration	Team-14	1999-07-17		
1003022	Context-1003022	shooting	Team-3	2013-01-07		
1004353	Context-1004353	canoe	Team-57	2014-05-20		
1005685	Context-1005685	roller sport	Team-46	2006-03-12		
1003023	Context-1003023	softball	Team-23	2006-01-08		
1004354	Context-1004354	dancing	Team-25	1998-12-01		
1005684	Context-1005684	polo	Team-77	2005-04-21		
1003020	Context-1003020	judo	Team-81	2009-01-04		
1004351	Context-1004351	soccer	Team-91	2000-09-21		
1005683	Context-1005683	beach volleyball	Team-90	2017-10-02		
1003021	Context-1003021	beach volleyball	Team-41	1998-07-20		
1004352	Context-1004352	rugby 7s	Team-95	1999-11-17		
1005682	Context-1005682	softball	Team-9	2006-09-05		
1005681	Context-1005681	roller sport	Team-30	2009-05-09		
1004350	Context-1004350	obstacle race for swimming	Team-43	1999-04-08		
1005680	Context-1005680	chariot racing	Team-45	2000-11-23		
1004306	Context-1004306	pankration	Team-81	2005-04-07		
1005638	Context-1005638	tug-of-war	Team-71	2012-04-24		
1006969	Context-1006969	table tennis	Team-63	2008-12-21		
1004307	Context-1004307	wrestling	Team-37	2014-06-04		
1005637	Context-1005637	canoe	Team-68	2001-02-02		
1006968	Context-1006968	soccer	Team-32	2015-01-15		
1004304	Context-1004304	softball	Team-82	2003-05-10		
1005636	Context-1005636	weightlifting	Team-29	2000-03-24		
1006967	Context-1006967	pentathlon	Team-47	2002-12-05		
1004305	Context-1004305	climbing	Team-58	2002-06-11		
1005635	Context-1005635	basketball	Team-61	2009-09-11		
1006966	Context-1006966	synchronized swimming	Team-40	2006-12-08		
1004302	Context-1004302	racquets	Team-96	2010-11-28		
1005634	Context-1005634	judo	Team-6	2015-09-28		
1006965	Context-1006965	beach volleyball	Team-29	2009-02-05		
1004303	Context-1004303	sailing	Team-8	1998-12-26		
1005633	Context-1005633	weightlifting	Team-55	2017-09-05		
1006964	Context-1006964	cricket	Team-16	2007-01-13		
1004300	Context-1004300	baseball	Team-3	2010-07-24		
1005632	Context-1005632	surfing	Team-21	2009-08-08		
1006963	Context-1006963	handball	Team-82	2005-03-23		
1004301	Context-1004301	underwater swimming	Team-64	2017-06-07		
1005631	Context-1005631	squash	Team-34	1998-04-19		
1006962	Context-1006962	baseball	Team-65	2010-03-16		
1004308	Context-1004308	road cycling	Team-28	2011-06-06		
1004309	Context-1004309	road cycling	Team-37	2010-08-09		
1005639	Context-1005639	fencing	Team-11	2008-01-24		
1005630	Context-1005630	soccer	Team-71	2016-09-23		
1006961	Context-1006961	field hockey	Team-14	2011-04-10		
1006960	Context-1006960	judo	Team-81	2008-04-19		
1005627	Context-1005627	weightlifting	Team-87	2016-01-04		
1006958	Context-1006958	wushu	Team-73	2001-06-15		
1005626	Context-1005626	roller sport	Team-94	2014-04-23		
1006957	Context-1006957	cricket	Team-12	2012-02-23		
1005625	Context-1005625	track cycling	Team-86	2001-05-07		
1006956	Context-1006956	squash	Team-28	2009-06-10		
