id	name	type	location	team	initiationDate	finalisationDate	finalStatus
8288	Polo-8288	Polo	Frenchs Forest	Team-30	2016-06-27	2016-12-11	
8289	Shooting-8289	Shooting	Myanmar/Burma	Team-15	2017-06-02	2019-05-21	
8290	Kayak-8290	Kayak	Bell Bay	Team-34	2005-08-08	2007-05-03	
8291	Canoe-8291	Canoe	Manly (NSW)	Team-44	2000-03-16	2002-01-20	
8292	Pentathlon-8292	Pentathlon	Craigieburn	Team-33	1998-04-04	2000-04-06	
8293	Badminton-8293	Badminton	Punchbowl (Canterbury - NSW)	Team-64	2014-02-20	2015-06-29	
8294	Rugby 7s-8294	Rugby 7s	Woolloongabba	Team-38	2001-07-24	2003-06-26	
8295	Golf-8295	Golf	Oatley	Team-46	2001-06-24	2003-06-26	
8296	Archery-8296	Archery	Poland	Team-26	2001-11-28	2003-05-16	
8297	Rowing-8297	Rowing	Mount Kuring-Gai	Team-48	2013-06-23	2014-11-25	
8298	Squash-8298	Squash	Southport (Qld)	Team-51	2017-07-03	2019-05-08	
8299	Taekwondo-8299	Taekwondo	Berala	Team-7	2017-08-24	2019-02-25	
8300	Rugby union-8300	Rugby union	Nundah	Team-80	2015-04-07	2017-01-18	
8301	Polo-8301	Polo	South Wentworthville	Team-88	2005-04-18	2007-01-28	
8302	Basketball-8302	Basketball	Antigua	Team-17	2009-01-21	2010-06-14	
8303	Polo-8303	Polo	Greenacre	Team-12	2015-11-03	2017-03-08	
8304	Pentathlon-8304	Pentathlon	Pokolbin	Team-83	2009-03-05	2009-11-09	
8305	Softball-8305	Softball	The Slopes	Team-61	2005-07-21	2007-06-10	
8306	Basketball-8306	Basketball	Doubtful Creek	Team-34	2013-05-13	2015-03-25	
8307	Rowing-8307	Rowing	Happy Valley (SA)	Team-52	2007-12-06	2009-08-22	
8308	Lacrosse-8308	Lacrosse	Cleveland (Qld)	Team-68	2010-12-03	2012-11-26	
8309	Polo-8309	Polo	Indonesia	Team-55	2007-07-03	2008-09-03	
8310	Softball-8310	Softball	Andrews Farm	Team-70	2013-03-05	2015-01-12	
8311	Shooting-8311	Shooting	Rivett	Team-28	2016-05-25	2017-04-29	
8312	Rugby union-8312	Rugby union	Tunisia	Team-21	1999-11-27	2001-08-21	
8313	Handball-8313	Handball	Penrith	Team-14	2010-12-11	2012-08-03	
8314	Judo-8314	Judo	Riverside (Tas.)	Team-64	2007-10-19	2009-06-02	
8315	Canoe-8315	Canoe	Eureka (Vic.)	Team-54	2004-06-16	2006-02-17	
8316	Rowing-8316	Rowing	Cromer (NSW)	Team-45	2005-12-01	2007-06-25	
8317	Shooting-8317	Shooting	Park Holme	Team-3	2005-01-23	2006-11-04	
8318	Judo-8318	Judo	Mangerton	Team-89	2005-02-25	2007-02-26	
8319	Karate-8319	Karate	Lurnea	Team-52	2016-08-17	2016-09-27	
8320	Lacrosse-8320	Lacrosse	Prestons	Team-26	2009-01-17	2010-05-19	
8321	Kayak-8321	Kayak	Campsie	Team-53	2011-08-02	2013-06-10	
8322	Swimming-8322	Swimming	Argenton	Team-91	2014-11-02	2016-10-25	
8323	Diving-8323	Diving	Boronia	Team-10	2000-02-20	2001-03-10	
8324	Soccer-8324	Soccer	Woodcroft (NSW)	Team-12	2010-11-04	2012-04-20	
8325	Volleyball-8325	Volleyball	Vietnam	Team-48	2005-06-05	2006-09-12	
8326	Karate-8326	Karate	Libya	Team-11	2015-10-01	2017-06-02	
8327	Rugby union-8327	Rugby union	Kew (Vic.)	Team-62	2014-07-27	2016-06-16	
8328	Archery-8328	Archery	Lilydale (Vic.)	Team-70	2013-08-12	2015-07-27	
8329	Croquet-8329	Croquet	Marayong	Team-27	2016-05-02	2017-08-04	
8330	Boxing-8330	Boxing	Mount Warrigal	Team-95	2013-07-21	2015-03-24	
8331	Cycling-8331	Cycling	Greta West	Team-23	2007-09-13	2009-08-13	
8332	Triathlon-8332	Triathlon	USA	Team-85	2017-06-18	2019-04-13	
8333	Racquets-8333	Racquets	Surfers Paradise	Team-63	2009-05-21	2010-01-28	
8334	Gymnastics-8334	Gymnastics	Sylvania Waters	Team-77	1999-11-25	2001-09-08	
8335	Swimming-8335	Swimming	Lesotho	Team-18	2002-04-26	2003-11-29	
8336	Taekwondo-8336	Taekwondo	Windabout	Team-63	2000-08-18	2002-06-12	
8337	Volleyball-8337	Volleyball	Slade Point	Team-7	2002-08-20	2004-07-18	
8338	Water polo-8338	Water polo	Augustine Heights	Team-7	2009-07-17	2011-06-23	
8339	Baseball-8339	Baseball	Findon	Team-71	2005-12-22	2006-02-13	
8340	Badminton-8340	Badminton	Brandon	Team-44	2014-03-01	2015-09-18	
8341	Climbing-8341	Climbing	Mount Warren Park	Team-19	2014-09-19	2016-06-18	
8342	Kayak-8342	Kayak	Cronulla	Team-20	2000-03-24	2002-01-28	
8343	Softball-8343	Softball	Mount Martha	Team-74	2017-06-07	2019-06-13	
8344	Cricket-8344	Cricket	Basin View	Team-6	2016-07-04	2017-09-22	
8345	Fencing-8345	Fencing	South Korea	Team-92	2017-06-01	2019-05-22	
8346	Racquets-8346	Racquets	Mitcham (SA)	Team-2	2011-04-12	2013-02-07	
8347	Rugby 7s-8347	Rugby 7s	Wollongong	Team-25	2017-08-25	2018-11-22	
8348	Handball-8348	Handball	Freshwater Creek	Team-54	2007-01-10	2008-04-16	
8349	Polo-8349	Polo	Petrie	Team-4	2011-06-06	2013-04-13	
8350	Dancing-8350	Dancing	Kealba	Team-22	2004-07-28	2006-01-04	
8351	Canoe-8351	Canoe	Penrith	Team-44	2014-09-18	2016-08-18	
8352	Water polo-8352	Water polo	Mount Macedon	Team-54	2001-10-16	2002-09-19	
8353	Track and field-8353	Track and field	Kingston (Tas.)	Team-66	2000-05-23	2002-05-21	
8354	Wrestling-8354	Wrestling	Nigeria	Team-65	2008-01-14	2009-05-27	
8355	Croquet-8355	Croquet	Nariel Valley	Team-76	2013-09-22	2015-04-26	
8356	Weightlifting-8356	Weightlifting	Epping (Vic.)	Team-67	2004-04-25	2006-02-01	
8357	Polo-8357	Polo	Pimpama	Team-91	1998-02-11	1999-07-10	
8358	Diving-8358	Diving	Alexandra Hills	Team-44	2012-11-11	2014-05-17	
8359	Soccer-8359	Soccer	Mackay Harbour	Team-55	2000-12-14	2002-11-17	
8360	Cricket-8360	Cricket	Riverside (NSW)	Team-8	1999-06-17	2001-03-30	
8361	Karate-8361	Karate	Jandowae	Team-45	2009-12-26	2011-04-17	
8362	Soccer-8362	Soccer	Browns Plains (Qld)	Team-61	2012-03-26	2014-02-02	
8363	Lacrosse-8363	Lacrosse	Driver	Team-27	2009-01-20	2010-11-13	
8364	Wrestling-8364	Wrestling	Grange (Qld)	Team-35	2007-09-09	2008-06-10	
8365	Diving-8365	Diving	Carindale	Team-32	2015-10-21	2017-08-08	
8366	Karate-8366	Karate	Black Hill (Vic.)	Team-43	2017-10-25	2019-02-20	
8367	Kayak-8367	Kayak	Morphett Vale	Team-20	2002-05-04	2003-11-14	
8368	Water polo-8368	Water polo	Bayswater (WA)	Team-37	2017-03-14	2018-01-30	
8369	Rugby 7s-8369	Rugby 7s	Salisbury North	Team-50	2000-01-13	2001-07-10	
8370	Judo-8370	Judo	Hillman	Team-22	2013-07-27	2014-04-24	
8371	Equestrian-8371	Equestrian	Tuart Hill	Team-33	1998-10-17	2000-06-21	
8372	Weightlifting-8372	Weightlifting	Scarborough (Qld)	Team-56	2007-05-08	2008-08-21	
8373	Lacrosse-8373	Lacrosse	Bonbeach	Team-28	2013-02-12	2015-01-25	
8374	Water polo-8374	Water polo	Bracken Ridge	Team-80	2002-11-05	2004-06-11	
8375	Racquets-8375	Racquets	Ivanhoe East	Team-48	2017-01-13	2018-03-21	
8376	Triathlon-8376	Triathlon	Aspley	Team-45	2012-12-01	2014-09-29	
8377	Archery-8377	Archery	Blackburn North	Team-86	2016-04-10	2017-04-03	
8378	Track and field-8378	Track and field	Seaforth (NSW)	Team-84	2017-06-09	2019-05-12	
8379	Diving-8379	Diving	Jordan	Team-32	2008-03-23	2010-03-28	
8380	Volleyball-8380	Volleyball	Haiti	Team-82	2016-02-26	2018-01-08	
8381	Volleyball-8381	Volleyball	Box Hill (Vic.)	Team-28	2011-07-17	2012-11-28	
8382	Softball-8382	Softball	Hallam	Team-84	2014-05-23	2015-05-07	
8383	Cricket-8383	Cricket	Brisbane City	Team-88	2002-04-25	2003-09-02	
8384	Rugby union-8384	Rugby union	Kinross	Team-3	2016-05-19	2018-03-14	
8385	Netball-8385	Netball	Trowutta	Team-97	2004-03-11	2006-02-23	
8386	Cricket-8386	Cricket	Ashburton	Team-57	2005-01-07	2006-11-08	
8387	Sailing-8387	Sailing	East Perth	Team-58	2007-10-23	2007-11-07	
8388	Dancing-8388	Dancing	Eltham (Vic.)	Team-40	2001-03-02	2003-01-17	
8389	Polo-8389	Polo	Mudgeeraba	Team-23	2001-08-10	2003-01-03	
8390	Cycling-8390	Cycling	Pascoe Vale South	Team-98	2006-08-09	2008-08-13	
8391	Badminton-8391	Badminton	Brookdale (WA)	Team-95	2004-04-28	2006-01-15	
8392	Fencing-8392	Fencing	Woodpark	Team-57	2002-11-08	2004-10-09	
8393	Polo-8393	Polo	Hampton (Vic.)	Team-41	2002-04-07	2004-03-08	
8394	Baseball-8394	Baseball	Belgrave Heights	Team-41	2015-06-26	2017-06-08	
8395	Archery-8395	Archery	Tunisia	Team-89	2003-05-14	2004-05-01	
8396	Volleyball-8396	Volleyball	Gaythorne	Team-22	1999-03-16	2001-01-31	
8397	Boxing-8397	Boxing	Bedford Park	Team-49	1999-01-11	2000-12-27	
8398	Triathlon-8398	Triathlon	Oakleigh East	Team-59	2005-09-08	2006-07-25	
8399	Basketball-8399	Basketball	Endeavour Hills	Team-48	2008-08-07	2010-06-15	
8400	Canoe-8400	Canoe	Flagstaff Hill	Team-92	2012-02-01	2013-12-31	
8401	Gymnastics-8401	Gymnastics	Ridgehaven	Team-11	2008-09-09	2010-08-27	
8402	Canoe-8402	Canoe	Tallai	Team-88	2016-07-09	2017-12-08	
8403	Volleyball-8403	Volleyball	Golden Bay	Team-47	2007-03-28	2008-12-28	
8404	Bowling-8404	Bowling	Windsor (Vic.)	Team-8	2014-09-10	2016-09-06	
8405	Karate-8405	Karate	Kingsbury	Team-6	2004-02-10	2006-01-28	
8406	Basketball-8406	Basketball	Lilyfield	Team-44	1998-12-15	1999-09-27	
8407	Boxing-8407	Boxing	Wakerley	Team-74	2011-10-05	2013-07-01	
8408	Handball-8408	Handball	Battery Hill	Team-60	2000-09-23	2001-10-07	
8409	Racquets-8409	Racquets	Wrights Creek (Qld)	Team-29	2011-10-10	2013-07-18	
8410	Triathlon-8410	Triathlon	Finland	Team-67	1998-08-10	2000-07-06	
8411	Volleyball-8411	Volleyball	Macleod (Vic.)	Team-49	2013-12-23	2015-10-01	
8412	Swimming-8412	Swimming	India	Team-85	2004-02-09	2005-09-16	
8413	Hockey-8413	Hockey	Caloundra West	Team-20	2016-10-21	2018-07-27	
8414	Swimming-8414	Swimming	Adamstown	Team-97	2000-07-02	2002-07-03	
8415	Archery-8415	Archery	Woodville Gardens	Team-31	2008-02-10	2010-01-31	
8416	Racquets-8416	Racquets	Narre Warren	Team-31	2003-02-16	2004-10-07	
8417	Karate-8417	Karate	Hornsby Heights	Team-93	1998-05-01	1999-05-13	
8418	Golf-8418	Golf	Florey	Team-69	2009-07-12	2011-04-30	
8419	Racquets-8419	Racquets	Wacol	Team-10	1998-08-05	2000-08-02	
8420	Polo-8420	Polo	Chile	Team-55	2009-02-03	2010-12-24	
8421	Wrestling-8421	Wrestling	Whyalla Stuart	Team-41	2014-03-24	2015-05-06	
8422	Climbing-8422	Climbing	Table Top	Team-55	2001-10-21	2003-07-02	
8423	Golf-8423	Golf	Dinmore	Team-26	2004-06-06	2005-09-14	
8424	Croquet-8424	Croquet	Kellyville Ridge	Team-84	2016-09-05	2018-03-28	
8425	Soccer-8425	Soccer	East Killara	Team-18	2011-08-20	2013-07-30	
8426	Weightlifting-8426	Weightlifting	Cathcart (Vic.)	Team-10	1999-09-15	2000-11-07	
8427	Rugby union-8427	Rugby union	East Perth	Team-23	2004-12-21	2006-12-24	
8428	Track and field-8428	Track and field	George Town	Team-63	2012-07-11	2013-10-03	
8429	Volleyball-8429	Volleyball	Bentley Park	Team-57	1999-10-11	2001-05-10	
8430	Baseball-8430	Baseball	Pyrmont	Team-83	2011-03-16	2013-01-01	
8431	Softball-8431	Softball	Labrador	Team-76	2015-12-15	2017-06-15	
8432	Racquets-8432	Racquets	Meadow Heights	Team-11	2008-10-11	2009-12-04	
8433	Cricket-8433	Cricket	Mansfield (Qld)	Team-18	1999-01-06	2000-11-27	
8434	Golf-8434	Golf	El Salvador	Team-27	2000-02-23	2001-11-18	
8435	Canoe-8435	Canoe	Armadale (Vic.)	Team-43	2003-11-14	2005-07-02	
8436	Cycling-8436	Cycling	Clontarf (Moreton Bay - Qld)	Team-24	2013-09-01	2015-08-15	
8437	Hockey-8437	Hockey	Wilton (NSW)	Team-24	1998-05-08	1999-12-26	
8438	Sailing-8438	Sailing	Glenorchy (Tas.)	Team-51	2013-10-12	2015-09-26	
8439	Bowling-8439	Bowling	Honduras	Team-34	2014-07-08	2014-09-25	
8440	Rowing-8440	Rowing	Surrey Downs	Team-70	1998-12-19	2000-08-28	
8441	Kayak-8441	Kayak	Rosenthal Heights	Team-66	2002-09-11	2004-03-17	
8442	Polo-8442	Polo	Tuart Hill	Team-11	2007-08-04	2008-12-30	
8443	Kayak-8443	Kayak	Wooloowin	Team-65	2015-06-09	2017-01-30	
8444	Fencing-8444	Fencing	Smithfield Plains	Team-77	1999-11-03	2001-01-14	
8445	Sailing-8445	Sailing	Pearsall	Team-6	2006-06-13	2008-04-28	
8446	Archery-8446	Archery	Campsie	Team-36	2016-08-22	2018-03-24	
8447	Baseball-8447	Baseball	Narre Warren South	Team-73	2008-10-10	2009-12-26	
8448	Cricket-8448	Cricket	Woollahra	Team-25	2000-10-18	2002-01-21	
8449	Diving-8449	Diving	Yarraville	Team-17	1998-05-28	1998-07-19	
8450	Squash-8450	Squash	Glenelg South	Team-13	2010-11-24	2012-10-22	
8451	Surfing-8451	Surfing	Wallan	Team-31	2000-02-28	2002-01-08	
8452	Boxing-8452	Boxing	Halls Head	Team-9	2010-04-15	2012-04-09	
8453	Hockey-8453	Hockey	Huntfield Heights	Team-23	2006-08-02	2008-08-01	
8454	Basketball-8454	Basketball	Lower Plenty	Team-25	2003-04-20	2005-01-13	
8455	Shooting-8455	Shooting	Lalor	Team-9	2014-09-25	2016-09-12	
8456	Equestrian-8456	Equestrian	Mount Kembla	Team-24	2015-07-05	2017-03-17	
8457	Diving-8457	Diving	Aspley	Team-83	2000-02-06	2002-01-23	
8458	Rugby union-8458	Rugby union	Templestowe Lower	Team-10	2016-11-11	2018-06-06	
8459	Boxing-8459	Boxing	Italy	Team-25	2017-05-25	2019-03-11	
8460	Judo-8460	Judo	Warnbro	Team-2	2002-09-09	2003-08-09	
8461	Volleyball-8461	Volleyball	Concord	Team-23	2016-12-08	2018-11-19	
8462	Croquet-8462	Croquet	Mayfield East	Team-40	2005-07-11	2006-01-17	
8463	Golf-8463	Golf	Georgia	Team-96	2003-09-20	2005-04-11	
8464	Swimming-8464	Swimming	Parramatta	Team-95	2014-01-02	2015-10-07	
8465	Polo-8465	Polo	Jordan	Team-65	2007-12-23	2009-11-24	
8466	Swimming-8466	Swimming	Zillmere	Team-61	2000-01-13	2001-12-13	
8467	Croquet-8467	Croquet	Doncaster East	Team-1	2002-01-06	2003-11-12	
8468	Karate-8468	Karate	Pyrmont	Team-95	2002-07-23	2003-12-14	
8469	Wrestling-8469	Wrestling	Willow Vale (Qld)	Team-10	2009-06-21	2011-04-30	
8470	Track and field-8470	Track and field	Kurunjang	Team-39	2014-01-23	2015-11-28	
8471	Rowing-8471	Rowing	Greece	Team-11	2008-07-06	2010-04-13	
8472	Shooting-8472	Shooting	Westminster	Team-37	2008-01-01	2009-10-10	
8473	Equestrian-8473	Equestrian	Dean Park	Team-10	2013-02-27	2014-10-14	
8474	Surfing-8474	Surfing	Samson	Team-98	2003-04-17	2004-08-13	
8475	Softball-8475	Softball	Moreton Bay	Team-63	2008-07-21	2009-10-16	
8476	Croquet-8476	Croquet	Upper Ferntree Gully	Team-66	2006-03-23	2007-12-07	
8477	Rowing-8477	Rowing	Glynde	Team-31	2012-01-07	2013-12-09	
8478	Basketball-8478	Basketball	Rosebud	Team-94	2016-01-10	2017-08-16	
8479	Weightlifting-8479	Weightlifting	Mons	Team-73	2009-10-13	2011-07-01	
8480	Gymnastics-8480	Gymnastics	Sunnybank Hills	Team-53	2010-03-21	2011-12-19	
8481	Badminton-8481	Badminton	Pelican Waters	Team-34	2016-06-12	2018-01-18	
8482	Basketball-8482	Basketball	Iraq	Team-77	2003-01-18	2003-10-07	
8483	Basketball-8483	Basketball	Eraring	Team-26	2004-04-24	2006-04-18	
8484	Surfing-8484	Surfing	North Warrandyte	Team-49	2017-07-24	2018-06-23	
8485	Baseball-8485	Baseball	Waitara	Team-25	2012-12-18	2013-06-29	
8486	Archery-8486	Archery	Ringtail Creek	Team-80	2008-03-15	2009-03-29	
8487	Baseball-8487	Baseball	Christies Beach	Team-67	2001-05-18	2003-02-22	
8488	Water polo-8488	Water polo	Lawson (ACT)	Team-64	2012-06-12	2012-12-19	
8489	Swimming-8489	Swimming	Cheltenham (Vic.)	Team-59	1999-04-05	2000-05-22	
8490	Polo-8490	Polo	Thebarton	Team-81	2004-02-06	2005-06-28	
8491	Weightlifting-8491	Weightlifting	Malta	Team-11	2016-10-24	2017-03-10	
8492	Pentathlon-8492	Pentathlon	Hallston	Team-74	2012-06-16	2014-06-02	
8493	Handball-8493	Handball	Trigg	Team-79	1999-02-19	2000-09-06	
8494	Climbing-8494	Climbing	Caulfield North	Team-40	2014-08-17	2016-07-12	
8495	Wrestling-8495	Wrestling	Armenia	Team-50	2005-01-23	2006-06-10	
8496	Handball-8496	Handball	Bakery Hill	Team-97	2005-06-01	2007-04-28	
8497	Surfing-8497	Surfing	Maddens Plains	Team-29	1998-07-11	1999-08-30	
8498	Shooting-8498	Shooting	Black Hill (Vic.)	Team-69	2009-10-18	2011-07-17	
8499	Cycling-8499	Cycling	South Yarra	Team-24	2014-09-23	2016-08-03	
8500	Dancing-8500	Dancing	Oakleigh South	Team-13	2017-08-15	2019-03-30	
8501	Karate-8501	Karate	Lalor	Team-91	2013-02-03	2014-12-26	
8502	Netball-8502	Netball	Georgetown (NSW)	Team-72	2016-08-24	2018-03-27	
8503	Handball-8503	Handball	Kings Meadows	Team-28	2001-02-14	2003-01-20	
8504	Rowing-8504	Rowing	Mulgrave (Vic.)	Team-83	2011-10-28	2013-03-15	
8505	Cycling-8505	Cycling	East Victoria Park	Team-75	2001-11-19	2002-11-02	
8506	Handball-8506	Handball	Grindelwald	Team-38	2006-03-28	2007-08-18	
8507	Sailing-8507	Sailing	Panania	Team-13	2003-02-15	2004-12-09	
8508	Canoe-8508	Canoe	Salter Point	Team-73	1999-02-25	2000-10-15	
8509	Hockey-8509	Hockey	Beechworth	Team-84	2006-03-26	2006-07-28	
8510	Kayak-8510	Kayak	Lynbrook	Team-17	2013-06-25	2015-04-28	
8511	Pentathlon-8511	Pentathlon	Fairy Bower	Team-73	2009-11-14	2011-06-20	
8512	Kayak-8512	Kayak	Roselands	Team-25	2010-03-14	2012-02-19	
8513	Kayak-8513	Kayak	Raymond Terrace	Team-68	2010-12-22	2012-08-09	
8514	Volleyball-8514	Volleyball	Padstow Heights	Team-88	2014-07-11	2016-03-27	
8515	Triathlon-8515	Triathlon	Nelson Bay (NSW)	Team-34	2017-03-09	2018-06-11	
8516	Dancing-8516	Dancing	Canning Vale	Team-35	2017-09-01	2019-07-14	
8517	Lacrosse-8517	Lacrosse	Rookwood (NSW)	Team-2	1999-11-19	2000-01-02	
8518	Fencing-8518	Fencing	Kenwick	Team-89	2000-09-26	2001-07-05	
8519	Weightlifting-8519	Weightlifting	Myalup	Team-82	2017-12-24	2019-12-26	
8520	Racquets-8520	Racquets	Argentina	Team-16	2010-10-09	2012-09-26	
8521	Diving-8521	Diving	Frankston	Team-7	2011-12-26	2013-03-19	
8522	Climbing-8522	Climbing	Bangalee (NSW)	Team-2	2014-04-08	2015-12-07	
8523	Judo-8523	Judo	Booragoon	Team-83	2014-09-06	2016-09-10	
8524	Water polo-8524	Water polo	Dandenong	Team-45	2000-07-27	2002-06-20	
8525	Equestrian-8525	Equestrian	Cable Beach	Team-74	2009-07-01	2011-05-28	
8526	Kayak-8526	Kayak	Knoxfield	Team-29	2011-05-06	2013-02-18	
8527	Pentathlon-8527	Pentathlon	Hilton (WA)	Team-62	1998-09-05	2000-07-23	
8528	Rugby union-8528	Rugby union	Ghana	Team-81	2017-05-07	2019-03-26	
8529	Triathlon-8529	Triathlon	Ferndale (WA)	Team-72	2000-08-28	2002-01-24	
8530	Rowing-8530	Rowing	Shepparton	Team-49	2017-09-08	2019-03-30	
8531	Gymnastics-8531	Gymnastics	South Melbourne	Team-71	2009-08-09	2011-07-09	
8532	Rugby 7s-8532	Rugby 7s	Neerim South	Team-94	2003-12-05	2005-04-30	
8533	Baseball-8533	Baseball	Iraq	Team-85	2007-02-17	2008-11-17	
8534	Rugby union-8534	Rugby union	Erskine (WA)	Team-60	2011-04-28	2013-02-15	
8535	Sailing-8535	Sailing	Beaumaris (Vic.)	Team-35	2013-02-24	2013-09-29	
8536	Fencing-8536	Fencing	Cobar	Team-4	2011-04-16	2013-01-27	
8537	Tennis-8537	Tennis	Epping (Vic.)	Team-79	2006-11-08	2007-11-09	
8538	Cycling-8538	Cycling	Blacktown	Team-90	2001-11-14	2003-01-04	
8539	Weightlifting-8539	Weightlifting	Leopold	Team-78	2005-04-04	2005-08-26	
8540	Rugby 7s-8540	Rugby 7s	Rodd Point	Team-11	2016-06-09	2018-06-10	
8541	Soccer-8541	Soccer	Killcare Heights	Team-31	2002-05-10	2003-05-21	
8542	Shooting-8542	Shooting	Hampton Park	Team-2	2012-12-21	2014-02-17	
8543	Polo-8543	Polo	Clyde (NSW)	Team-39	2007-06-15	2008-11-11	
8544	Softball-8544	Softball	Reynella	Team-57	2002-08-20	2004-06-16	
8545	Taekwondo-8545	Taekwondo	Kingsbury	Team-76	2007-09-05	2009-07-08	
8546	Cricket-8546	Cricket	Bayswater (Vic.)	Team-96	1998-12-25	1999-05-13	
8547	Taekwondo-8547	Taekwondo	Christie Downs	Team-77	2009-01-17	2010-07-04	
8548	Sailing-8548	Sailing	Tugun	Team-66	2005-12-16	2007-04-23	
8549	Cycling-8549	Cycling	Walkervale	Team-90	2012-02-22	2013-10-31	
8550	Swimming-8550	Swimming	Swanport	Team-13	2007-04-23	2008-12-31	
8551	Surfing-8551	Surfing	Gelorup	Team-4	2013-02-24	2014-04-04	
8552	Squash-8552	Squash	Leumeah	Team-11	2005-05-22	2007-02-08	
8553	Squash-8553	Squash	Oxley Vale	Team-51	2009-11-16	2011-08-23	
8554	Kayak-8554	Kayak	Altona Meadows	Team-19	2007-10-02	2009-10-07	
8555	Triathlon-8555	Triathlon	Yennora	Team-8	2017-04-28	2019-03-19	
8556	Polo-8556	Polo	Casuarina (NT)	Team-30	2008-07-19	2010-05-21	
8557	Rowing-8557	Rowing	Forde	Team-72	2015-10-17	2016-05-17	
8558	Wrestling-8558	Wrestling	Kearneys Spring	Team-48	2006-10-02	2007-08-03	
8559	Wrestling-8559	Wrestling	Magill	Team-13	2016-04-09	2017-11-18	
8560	Weightlifting-8560	Weightlifting	Sandhurst	Team-80	2016-06-01	2018-03-27	
8561	Cycling-8561	Cycling	Craigmore	Team-2	1998-10-23	1999-04-02	
8562	Diving-8562	Diving	Embleton	Team-67	2001-09-18	2002-04-20	
8563	Wrestling-8563	Wrestling	Condon	Team-32	2012-02-09	2013-10-08	
8564	Tennis-8564	Tennis	No usual address (Tas.)	Team-76	2005-12-21	2007-12-15	
8565	Cricket-8565	Cricket	Mooroolbark	Team-76	2009-02-22	2010-09-08	
8566	Croquet-8566	Croquet	Kiama	Team-28	2005-01-14	2006-08-03	
8567	Sailing-8567	Sailing	Mernda	Team-94	2011-06-15	2013-06-13	
8568	Soccer-8568	Soccer	Ghana	Team-68	2015-05-04	2016-09-22	
8569	Rowing-8569	Rowing	Lesotho	Team-49	2003-10-17	2004-09-05	
8570	Wrestling-8570	Wrestling	Wanerie	Team-70	2004-05-01	2005-09-04	
8571	Squash-8571	Squash	Kununurra	Team-94	2006-04-17	2008-04-01	
8572	Fencing-8572	Fencing	Ryde	Team-40	1999-02-05	2000-05-07	
8573	Handball-8573	Handball	Idalia	Team-23	2010-01-26	2012-01-19	
8574	Track and field-8574	Track and field	Mordialloc	Team-56	2000-10-16	2002-01-17	
8575	Netball-8575	Netball	Caroline Springs	Team-90	2015-10-24	2017-08-05	
8576	Track and field-8576	Track and field	Oyster Bay	Team-65	2008-07-21	2010-07-13	
8577	Diving-8577	Diving	Eritrea	Team-98	2010-11-24	2012-07-15	
8578	Cricket-8578	Cricket	Chile	Team-35	2012-03-17	2013-10-30	
8579	Croquet-8579	Croquet	Coolaroo	Team-73	2008-10-20	2010-03-21	
8580	Swimming-8580	Swimming	Noranda	Team-56	2017-11-23	2019-11-28	
8581	Bowling-8581	Bowling	Haberfield	Team-86	2008-08-13	2009-10-15	
8582	Cricket-8582	Cricket	Indooroopilly	Team-53	2006-02-07	2007-10-08	
8583	Squash-8583	Squash	Samoa	Team-36	2013-04-28	2015-04-29	
8584	Badminton-8584	Badminton	Rye	Team-38	2003-05-25	2005-04-28	
8585	Shooting-8585	Shooting	Point Clare	Team-36	2011-07-18	2013-04-23	
8586	Rugby 7s-8586	Rugby 7s	Malaysia	Team-94	2012-07-12	2013-12-12	
8587	Cycling-8587	Cycling	Swanbourne	Team-22	2009-04-13	2010-11-05	
8588	Judo-8588	Judo	Kealba	Team-24	2000-05-28	2002-05-16	
8589	Fencing-8589	Fencing	Darling Heights	Team-78	2014-09-21	2015-11-14	
8590	Diving-8590	Diving	Goodwood (SA)	Team-34	2010-10-26	2011-02-04	
8591	Badminton-8591	Badminton	Armadale (Vic.)	Team-43	2013-05-26	2014-12-20	
8592	Diving-8592	Diving	Neerabup	Team-91	2001-11-21	2003-08-07	
8593	Baseball-8593	Baseball	Hillman	Team-24	1999-09-17	2000-09-04	
8594	Judo-8594	Judo	Queenscliff (NSW)	Team-6	2009-08-12	2011-06-30	
8595	Gymnastics-8595	Gymnastics	West Footscray	Team-62	2016-08-23	2017-11-24	
8596	Croquet-8596	Croquet	Maudsland	Team-89	2009-01-13	2010-04-28	
8597	Bowling-8597	Bowling	North Parramatta	Team-76	2003-11-13	2005-03-10	
8598	Track and field-8598	Track and field	Artarmon	Team-13	2015-06-12	2016-12-01	
8599	Surfing-8599	Surfing	Castlereagh	Team-8	1998-07-18	2000-06-13	
8600	Archery-8600	Archery	Mount Archer (Rockhampton - Qld)	Team-76	2014-12-19	2016-01-02	
8601	Badminton-8601	Badminton	Carnegie	Team-80	2015-11-24	2017-06-01	
8602	Cricket-8602	Cricket	Karrakup	Team-20	1998-08-20	2000-08-19	
8603	Baseball-8603	Baseball	Luscombe	Team-23	2002-12-24	2004-07-24	
8604	Handball-8604	Handball	Cocoroc	Team-31	2009-03-10	2010-05-19	
8605	Shooting-8605	Shooting	Kensington (Vic.)	Team-88	2014-05-10	2015-07-09	
8606	Basketball-8606	Basketball	Greenwith	Team-37	2017-01-06	2018-12-25	
8607	Triathlon-8607	Triathlon	Bayswater (WA)	Team-96	2003-07-04	2005-07-09	
8608	Swimming-8608	Swimming	Bankstown	Team-8	2004-08-23	2005-11-21	
